Date,Google,Apple,Amazon,AMD_CLOSE
11/23/2009,286.382355,29,131.050003,7
11/24/2009,289.377869,29.332857,133.570007,6.95
11/25/2009,291.310303,29.342857,133.309998,7.11
11/27/2009,284.151855,28.459999,130.300003,6.85
11/30/2009,288.438995,28.73,132.190002,7.01
12/1/2009,292.164764,28.891428,136.940002,7.2
12/2/2009,293.590485,28.422857,139.149994,7.3
12/3/2009,292.616821,28.202858,143.619995,8.03
12/4/2009,294.593964,28.528572,143.419998,7.86
12/7/2009,290.217407,27.617144,138,8.52
12/8/2009,289.864716,27.051428,134.300003,8.67
12/9/2009,291.851776,27.325714,134.600006,8.71
12/10/2009,293.312286,28.5,132.410004,8.58
12/11/2009,295.418579,28.254286,136.070007,8.64
12/14/2009,295.751434,27.91,132.5,8.68
12/15/2009,294.733032,27.975714,130.759995,8.82
12/16/2009,297.365936,27.871429,130.929993,9.15
12/17/2009,296.292908,27.751429,129.360001,9.12
12/18/2009,296.089233,27.595715,127.910004,9.05
12/21/2009,296.874115,28.007143,130.479996,9.53
12/22/2009,298.727081,28.491428,133.759995,9.43
12/23/2009,299.800079,28.742857,134.800003,9.67
12/24/2009,304.484619,29.078571,139.199997,9.91
12/28/2009,308.821411,30.245714,139.75,9.83
12/29/2009,310.351471,30.375713,141.289993,9.75
12/30/2009,307.251617,29.832857,138.399994,9.72
12/31/2009,310.356445,30.447144,137.089996,9.68
1/4/2010,311.44931,30.49,136.25,9.7
1/5/2010,311.563568,30.657143,133.429993,9.71
1/6/2010,310.907837,30.625713,134.600006,9.57
1/7/2010,302.731018,30.25,132.009995,9.47
1/8/2010,294.08725,30.042856,130.559998,9.43
1/11/2010,300.276978,30.4,132.619995,9.14
1/12/2010,296.893982,29.884285,128.990005,8.65
1/13/2010,286.382355,29.695715,127.900002,9.15
1/14/2010,290.063416,30.015715,129.139999,9
1/15/2010,294.75293,30.132856,129.179993,8.84
1/19/2010,288.722137,29.761429,126.309998,9.01
1/20/2010,291.09671,30.701429,127.129997,8.87
1/21/2010,289.8349,30.297142,127.260002,8.99
1/22/2010,280.426086,29.540001,125.599998,7.88
1/25/2010,271.528961,28.93,122.099998,8.07
1/26/2010,267.246826,29.421429,120.559998,8.09
1/27/2010,268.886169,29.549999,121.029999,8.19
1/28/2010,270.485748,29.275715,124.43,7.88
1/29/2010,267.505127,28.725714,129.770004,7.46
2/1/2010,265.572693,27.481428,123.18,7.98
2/2/2010,265.751556,27.987143,118.790001,7.91
2/3/2010,262.626862,27.881428,117.120003,7.81
2/4/2010,266.764954,28.104286,118.639999,7.19
2/5/2010,262.492737,27.518572,115.879997,7.35
2/8/2010,264.52948,27.955715,119.379997,7.42
2/9/2010,268.026733,28.059999,118.199997,7.54
2/10/2010,265.309418,27.984285,118,7.64
2/11/2010,264.936829,27.84,117.209999,7.84
2/12/2010,264.76297,28.301428,118.989998,7.87
2/16/2010,266.700378,28.848572,120.059998,8.06
2/17/2010,269.24881,29.17,117.07,8.03
2/18/2010,267.033203,28.804285,115.839996,7.95
2/19/2010,268.518555,28.837143,117.910004,7.93
2/22/2010,271.906525,28.905714,117.370003,7.9
2/23/2010,269.745575,28.571428,118.010002,7.79
2/24/2010,265.264709,28.318571,117.959999,8.05
2/25/2010,261.856873,28.197144,118.169998,7.89
2/26/2010,262.00589,28.911428,117.879997,7.91
3/1/2010,262.890167,29.392857,118.699997,8.21
3/2/2010,266.009857,29.99,125.010002,8.38
3/3/2010,269.427643,29.848572,125.400002,8.35
3/4/2010,271.484253,29.897142,125.980003,8.5
3/5/2010,278.861267,30.705715,129.130005,8.61
3/8/2010,280.565186,31.43,128.300003,8.64
3/9/2010,278.116119,31.187143,129.589996,8.63
3/10/2010,280.058502,31.975714,129.110001,8.92
3/11/2010,285.274567,31.987143,130.449997,8.95
3/12/2010,292.169708,32.48143,134.199997,8.93
3/15/2010,281.509064,32.197144,131.699997,8.92
3/16/2010,279.099731,32.025715,131.240005,9.4
3/17/2010,282.313812,32.128571,132.410004,9.67
3/18/2010,280.5354,32.014286,131.020004,9.39
3/19/2010,278.190643,32.112858,133.710007,9.11
3/22/2010,276.258209,31.495714,130.199997,9.31
3/23/2010,276.720215,32.234287,130.889999,9.45
3/24/2010,270.992462,32.52,128.639999,9.23
3/25/2010,277.703796,32.988571,129.139999,9.03
3/26/2010,280.808624,32.707142,134.899994,9.02
3/29/2010,279.680939,33.285713,135.369995,9.11
3/30/2010,279.596497,33.799999,135.740005,9.27
3/31/2010,280.69931,33.64143,136,9.27
4/1/2010,283.828979,33.915714,135.800003,9.37
4/5/2010,283.605408,33.568573,132.850006,9.53
4/6/2010,282.890076,34.028572,131.229996,9.35
4/7/2010,281.817047,34.221428,135.960007,9.66
4/8/2010,279.839905,34.348572,134.710007,9.42
4/9/2010,281.911438,34.490002,140.720001,9.3
4/12/2010,281.841888,34.599998,140,9.42
4/13/2010,284.415161,34.55143,141.229996,9.56
4/14/2010,293.123505,35.040001,140.339996,9.89
4/15/2010,294.171692,35.111427,144.550003,10.16
4/16/2010,279.680939,35.509998,144.880005,9.81
4/19/2010,272.60199,35.290001,142.350006,9.58
4/20/2010,275.294464,35.505714,143.830002,9.77
4/21/2010,276.432068,36.971428,145.169998,9.78
4/22/2010,274.216492,36.89143,147.009995,9.86
4/23/2010,271.856842,38.284286,145.380005,9.76
4/26/2010,270.724213,38.84,143.199997,9.97
4/27/2010,262.765961,38.181427,145.550003,9.58
4/28/2010,264.33078,37.607143,142.589996,9.55
4/29/2010,264.96167,37.574287,140.089996,9.72
4/30/2010,263.848907,38.472858,141.399994,9.07
5/3/2010,261.548889,37.691429,137.199997,9.29
5/4/2010,261.558807,37.555714,135.619995,8.68
5/5/2010,248.871338,36.147144,128,8.58
5/6/2010,252.731232,36.261429,130,8.27
5/7/2010,248.369598,34.815716,127.970001,8.38
5/10/2010,255.324356,35.75,129.729996,8.99
5/11/2010,256.168854,35.977142,129.949997,9.07
5/12/2010,254.365601,37.034286,131.410004,9.49
5/13/2010,256.581177,37.602856,133.929993,9.42
5/14/2010,253.23793,36.451427,130.360001,8.8
5/17/2010,251.752594,36.385715,128.240005,8.85
5/18/2010,253.352188,36.71143,130.139999,8.42
5/19/2010,246.526581,35.642857,125.510002,8.47
5/20/2010,240.967743,34.554287,122.639999,8.09
5/21/2010,233.014465,33.259998,117.900002,8.4
5/24/2010,238.811752,35.325714,122.57,8.09
5/25/2010,232.562408,34.192856,118.540001,8.15
5/26/2010,239.477432,35.725716,125.050003,8.22
5/27/2010,240.908127,35.799999,124.980003,8.8
5/28/2010,244.777954,37.055714,126.07,8.57
6/1/2010,238.662735,37.098572,124.970001,8.14
6/2/2010,241.767532,37.791428,124.019997,8.54
6/3/2010,245.955292,37.882858,126.25,8.69
6/4/2010,248.245407,36.887142,126.330002,8.11
6/7/2010,247.917542,36.898571,125.839996,7.71
6/8/2010,242.348755,36.177143,122,7.77
6/9/2010,242.035797,35.924286,120.309998,7.61
6/10/2010,238.632919,34.977142,120,8.01
6/11/2010,239.69104,35.46143,121.389999,8.12
6/14/2010,245.642334,36.565716,124.239998,8.28
6/15/2010,239.979172,36.52,123.199997,8.82
6/16/2010,246.481873,37.299999,125.389999,8.9
6/17/2010,250.098358,38.657143,126.739998,8.91
6/18/2010,249.631393,38.892857,126.480003,8.83
6/21/2010,248.334824,39.669998,126.790001,8.8
6/22/2010,243.367126,38.880001,122.650002,8.58
6/23/2010,241.871857,39.225716,122.110001,8.56
6/24/2010,238.280212,38.714287,120.610001,8.13
6/25/2010,236.988617,38.580002,118.139999,8.09
6/28/2010,234.768066,38.132858,118.849998,8.05
6/29/2010,230.222626,37.73143,116.260002,7.48
6/30/2010,226.010025,36.672855,108.580002,7.32
7/1/2010,221.206268,36.328571,108.900002,7.39
7/2/2010,219.383118,35.784286,110.919998,7.17
7/6/2010,220.56543,35.857143,110.650002,7.04
7/7/2010,217.738815,35.784286,109.839996,7.39
7/8/2010,225.309586,37.497143,115.019997,7.37
7/9/2010,234.455093,36.69857,116.550003,7.34
7/12/2010,234.658768,36.932858,117.809998,7.36
7/13/2010,239.566849,36.617142,120.690002,7.52
7/14/2010,243.357193,35.625713,123.029999,7.44
7/15/2010,244.276215,35.46143,120.129997,7.41
7/16/2010,233.044266,36.168571,121.279999,7.37
7/19/2010,229.015472,35.697144,118.379997,7.44
7/20/2010,229.025406,34.700001,120.610001,7.6
7/21/2010,240.436188,37.869999,120.620003,7.4
7/22/2010,240.05368,36.811428,118.709999,7.61
7/23/2010,238.831635,36.727142,105.93,7.82
7/26/2010,242.964752,37.142857,118.260002,8.07
7/27/2010,243.704941,37.267143,118.43,8.21
7/28/2010,245.87085,37.667141,117,7.98
7/29/2010,241.404892,37.244286,117.989998,7.78
7/30/2010,238.275253,36.555714,115.529999,7.49
8/2/2010,242.91507,37.205715,119.150002,7.65
8/3/2010,243.665192,37.287144,120,7.51
8/4/2010,244.499771,37.548573,123.059998,7.52
8/5/2010,251.310471,37.389999,126.769997,7.5
8/6/2010,251.067047,37.111427,126.720001,7.45
8/9/2010,249.502228,37.354286,128.460007,7.42
8/10/2010,249.55191,37.121429,127.949997,6.83
8/11/2010,247.256836,36.485714,128.100006,6.49
8/12/2010,240.406387,35.241428,123.760002,6.57
8/13/2010,242.920044,35.950001,126.059998,6.49
8/16/2010,240.277222,35.368572,123.610001,6.62
8/17/2010,242.686554,35.725716,127.339996,6.63
8/18/2010,243.635391,36.05143,129.25,6.57
8/19/2010,238.950851,36.119999,129.220001,6.42
8/20/2010,232.472992,35.627144,127.199997,6.25
8/23/2010,229.258896,35.970001,127.860001,6.14
8/24/2010,227.37117,34.667141,125.410004,5.99
8/25/2010,223.546051,34.005714,123.849998,6.13
8/26/2010,226.556473,35.064285,127.150002,5.87
8/27/2010,224.81778,34.535713,125.459999,6.08
8/30/2010,228.091492,34.394287,126.029999,5.78
8/31/2010,223.600693,34.549999,122.849998,5.61
9/1/2010,226.019958,35.352856,126.360001,5.76
9/2/2010,229.924561,35.894287,132.169998,5.93
9/3/2010,233.739746,36.441429,136.889999,6.09
9/7/2010,230.749191,36.662857,137.559998,5.95
9/8/2010,231.091965,37.111427,137.929993,5.83
9/9/2010,237.371124,37.862858,140.389999,5.86
9/10/2010,237.96228,37.598572,140.75,5.81
9/13/2010,238.89621,37.974285,144.070007,6.18
9/14/2010,239.447617,38.029999,144.5,6.27
9/15/2010,238.424286,38.310001,144.880005,6.22
9/16/2010,238.424286,38.605713,145.399994,6.15
9/17/2010,240.311996,39.669998,148.899994,6.12
9/20/2010,244.658737,39.439999,148.699997,6.09
9/21/2010,253.193222,40.55143,150.759995,6.17
9/22/2010,254.772949,40.387142,149.839996,6.26
9/23/2010,255.642288,40.904285,151.199997,6.4
9/24/2010,259.184265,41.728573,155.429993,6.84
9/27/2010,262.716278,41.997143,160.220001,7.02
9/28/2010,265.016327,41.681427,159.839996,6.95
9/29/2010,262.219513,41.032856,159.029999,7.28
9/30/2010,262.87027,41.285713,160.009995,7.11
10/1/2010,263.287567,40.878571,157.080002,7.05
10/4/2010,260.77887,40.228573,153.949997,6.94
10/5/2010,262.482788,40.285713,157.080002,6.98
10/6/2010,267.887634,41.369999,160.600006,6.86
10/7/2010,266.372498,41.477142,156.509995,6.87
10/8/2010,264.663605,41.672855,155.179993,7.05
10/11/2010,267.500183,42.105713,154.889999,7.24
10/12/2010,268.31488,42.201427,152.509995,7.3
10/13/2010,271.732635,42.885715,156.690002,7.22
10/14/2010,270.331757,43.098572,155.160004,7.14
10/15/2010,297.698761,43.919998,158.419998,7.12
10/18/2010,298.334625,45.495716,165,6.96
10/19/2010,302.457794,43.342857,160.679993,6.95
10/20/2010,302.105103,44.142857,158.779999,6.82
10/21/2010,303.779205,44.622856,162.669998,6.89
10/22/2010,303.98288,44.152859,162.449997,6.89
10/25/2010,305.80603,44.155716,171.570007,7.26
10/26/2010,304.569061,43.83857,167.570007,7.2
10/27/2010,305.895447,43.950001,168.910004,7.35
10/28/2010,308.021606,43.992859,168.309998,7.63
10/29/2010,306.54126,43.46143,165.800003,7.34
11/1/2010,305.87558,43.174286,164.449997,7.36
11/2/2010,307.33609,43.857143,163.75,7.54
11/3/2010,306.754852,44.48143,165.399994,7.64
11/4/2010,310.301788,45.064285,169.860001,8
11/5/2010,309.576508,45.427143,169.350006,8.04
11/8/2010,309.993774,45.314285,170.839996,8.14
11/9/2010,312.964478,45.864285,172.669998,7.91
11/10/2010,309.03006,45.234287,170.589996,7.75
11/11/2010,307.847748,45,171,7.63
11/12/2010,305.0112,45.142857,170.119995,7.63
11/15/2010,299.591461,44.065716,165.160004,7.57
11/16/2010,294.464783,43.674286,158.740005,7.43
11/17/2010,290.609863,43.028572,157.839996,7.33
11/18/2010,292.596924,43.599998,160.740005,7.35
11/19/2010,296.571106,43.995716,163.949997,7.47
11/22/2010,291.836884,43.811428,165.100006,7.41
11/23/2010,291.608368,44.349998,168.610001,7.32
11/24/2010,291.757385,44.57143,171.529999,7.62
11/26/2010,293.322235,44.82,177.360001,7.55
11/29/2010,292.681396,45.07143,179.990005,7.38
11/30/2010,285.304382,44.791428,176.949997,7.29
12/1/2010,279.680939,45.03857,179.160004,7.51
12/2/2010,282.492645,45.361427,176.860001,7.54
12/3/2010,282.885101,45.287144,175.5,7.65
12/6/2010,288.40918,45.52,175.520004,7.82
12/7/2010,293.724609,46.257141,180.5,8.02
12/8/2010,294.072357,45.66143,177.490005,8.17
12/9/2010,295.021179,46.01857,177.770004,7.95
12/10/2010,294.653564,45.664288,174.880005,8.07
12/13/2010,296.630707,46.33857,176.330002,8.23
12/14/2010,296.615814,45.96143,174.279999,8.05
12/15/2010,295.180145,45.714287,173.720001,8.02
12/16/2010,294.509491,45.869999,175.580002,8.03
12/17/2010,293.590485,45.947144,178.410004,8.1
12/20/2010,295.403687,45.942856,179.270004,8.24
12/21/2010,297.351013,46.142857,183.880005,8.14
12/22/2010,300.048462,46.337143,185,8.11
12/23/2010,300.714142,46.42857,184.339996,8.04
12/27/2010,299.422546,46.121429,181.899994,8.05
12/28/2010,299.079773,46.558571,182.100006,8.09
12/29/2010,299.054932,46.602856,181.800003,8.08
12/30/2010,297.067871,46.497143,183.919998,8.14
12/31/2010,296.441925,46.135715,181.960007,8.18
1/3/2011,296.312775,46.52,181.369995,8.47
1/4/2011,300.853241,47.491428,186.149994,8.77
1/5/2011,298.096161,47.078571,184.100006,8.91
1/6/2011,303.366882,47.817142,186.5,8.69
1/7/2011,305.964996,47.712856,187.880005,8.83
1/10/2011,305.413574,48.404285,185.039993,9.19
1/11/2011,306.859192,49.26857,185.419998,8.36
1/12/2011,307.673889,49.035713,185.360001,8.39
1/13/2011,306.491577,49.308571,183.600006,8.26
1/14/2011,306.70517,49.412857,185.5,8.2
1/18/2011,311.007202,47.074287,188.660004,8.1
1/19/2011,318.985321,49.764286,190.899994,7.93
1/20/2011,314.062317,48.061428,185.289993,8.02
1/21/2011,317.723511,47.681427,183,7.54
1/24/2011,301.82193,46.695713,177.949997,7.68
1/25/2011,302.134918,48.047142,175.5,7.48
1/26/2011,308.160706,48.994286,177.509995,7.49
1/27/2011,306.948608,49.111427,177.479996,7.75
1/28/2011,307.53479,49.167141,171.449997,7.49
1/31/2011,299.849762,47.971428,170.160004,7.83
2/1/2011,300.291901,48.757141,170.520004,8.22
2/2/2011,303.525848,49.207142,171.419998,8.29
2/3/2011,302.770782,49.114285,173.5,8.33
2/4/2011,303.103607,49.091427,174,8.4
2/7/2011,303.108582,49.69857,176.149994,8.33
2/8/2011,305.478149,50.525715,176.660004,8.24
2/9/2011,306.441895,50.741428,183.149994,8.23
2/10/2011,304.966492,51.055714,184.389999,8.22
2/11/2011,304.911835,50.67857,185.559998,8.28
2/14/2011,309.655975,50.970001,189.25,8.63
2/15/2011,311.633118,51.312859,188.729996,8.6
2/16/2011,310.793579,51.542858,189.770004,8.99
2/17/2011,308.617737,51.035713,185.770004,9.44
2/18/2011,310.977386,51.244286,187.539993,9.18
2/22/2011,308.011688,48.878571,183.679993,8.85
2/23/2011,303.193024,48.395714,180.25,8.55
2/24/2011,303.719604,49.145714,176.860001,9.1
2/25/2011,303.953064,49.322857,178.949997,9.29
2/28/2011,303.029083,50.177143,173.910004,9.21
3/1/2011,306.893951,50.781429,173.529999,9.03
3/2/2011,297.962036,49.994286,169.089996,9.17
3/3/2011,301.230774,51.027142,173.710007,9.28
3/4/2011,302.199493,51.438572,172.619995,9.23
3/7/2011,298.334625,51.628571,171.919998,8.84
3/8/2011,294.549255,50.701427,169.389999,8.99
3/9/2011,293.590485,50.669998,166.669998,8.67
3/10/2011,290.82843,49.874287,167.070007,8.42
3/11/2011,287.24176,49.332859,165.5,8.65
3/14/2011,284.549286,50.454285,166.600006,8.43
3/15/2011,276.94873,48.871429,161.389999,8.28
3/16/2011,282.169769,48.857143,164.699997,8.12
3/17/2011,280.416168,48.118572,165.910004,8.31
3/18/2011,280.495636,48.16143,161.190002,8.55
3/21/2011,283.267609,47.998573,163.369995,8.55
3/22/2011,286.769836,48.937141,164.070007,8.36
3/23/2011,285.736572,48.468571,162.300003,8.59
3/24/2011,290.823486,48.835712,168.210007,8.83
3/25/2011,291.543793,49.724285,171.639999,8.88
3/28/2011,289.154327,50.450001,171.800003,8.69
3/29/2011,286.138947,49.665714,170.729996,8.68
3/30/2011,290.30188,50.091427,177.779999,8.79
3/31/2011,289.616333,49.48,179.309998,8.6
4/1/2011,292.477722,50.158573,181.580002,8.36
4/4/2011,294.584015,49.187141,180.889999,8.1
4/5/2011,288.662537,48.14143,182.100006,8.11
4/6/2011,284.241272,48.745716,186.149994,8.43
4/7/2011,286.004822,48.299999,182.779999,8.41
4/8/2011,290.555206,48.560001,185.259995,8.47
4/11/2011,286.238281,47.722858,184.860001,8.42
4/12/2011,285.642181,47.212856,183.059998,8.26
4/13/2011,285.895538,47.860001,180.830002,8.2
4/14/2011,285.736572,47.828571,181.389999,8.19
4/15/2011,270.883179,47.614285,181,8.27
4/18/2011,261.509125,46.585712,178.380005,8.2
4/19/2011,263.262726,47.585712,178.350006,8.27
4/20/2011,261.250824,49.072857,181.619995,8.63
4/21/2011,262.04068,50.714287,184.559998,8.71
4/25/2011,260.927917,50.048573,185.649994,8.7
4/26/2011,261.558807,50.517143,186.270004,8.88
4/27/2011,267.261719,50.32,183.199997,8.95
4/28/2011,267.291534,49.455715,195.960007,9.07
4/29/2011,268.255249,49.540001,194.380005,9.1
5/2/2011,271.086853,49.962856,196.570007,9.03
5/3/2011,266.829529,49.712856,201,8.8
5/4/2011,265.855865,49.751427,198.25,8.79
5/5/2011,265.205109,49.771427,198.660004,8.87
5/6/2011,267.336243,49.955715,199.100006,8.92
5/9/2011,265.771423,49.694286,198.339996,8.94
5/10/2011,268.255249,49.841427,201.940002,8.94
5/11/2011,268.324799,49.860001,203.119995,8.88
5/12/2011,265.890625,49.445713,204.220001,8.93
5/13/2011,265.577667,49.380001,205.699997,8.9
5/16/2011,261.454498,48.457142,200.539993,8.67
5/17/2011,256.049652,47.42857,191.820007,8.54
5/18/2011,263.059052,48.067142,194.130005,8.67
5/19/2011,264.643738,48.868572,198.330002,8.64
5/20/2011,264.181763,48.508572,197.949997,8.62
5/23/2011,256.630859,47.138573,195.559998,8.49
5/24/2011,258.503693,47.92857,197,8.39
5/25/2011,256.9935,47.632858,193.570007,8.43
5/26/2011,257.177307,47.995716,191.240005,8.48
5/27/2011,257.564789,47.828571,194.759995,8.49
5/31/2011,260.803711,48.728573,195.940002,8.68
6/1/2011,262.313904,49.83857,196.059998,8.37
6/2/2011,262.080414,49.5,192.279999,8.24
6/3/2011,259.313416,49.025715,191.229996,7.97
6/6/2011,260.07843,49.385715,188.009995,7.8
6/7/2011,259.755554,48.310001,185.720001,7.71
6/8/2011,256.5961,47.397144,187.449997,7.62
6/9/2011,258.319885,47.607143,189.740005,7.64
6/10/2011,255.379013,47.221428,189.25,7.59
6/13/2011,253.352188,46.742859,186.809998,7.54
6/14/2011,252.433167,47.142857,188.990005,7.67
6/15/2011,250.88324,47.107143,188.039993,7.5
6/16/2011,249.780426,46.700001,185.740005,7.19
6/17/2011,251.454529,46.998573,186.509995,7
6/20/2011,240.932968,45.337143,185.960007,6.89
6/21/2011,242.020889,45.240002,188.300003,7.22
6/22/2011,244.137131,46.451427,193.960007,7.06
6/23/2011,239.507233,45.562859,189.5,7.06
6/24/2011,238.786926,47.33857,193.880005,6.9
6/27/2011,235.468506,46.798573,194.5,6.92
6/28/2011,240.446136,47.664288,201.919998,6.95
6/29/2011,246.66568,48.005714,202.669998,6.89
6/30/2011,249.373062,47.814285,200.779999,6.99
7/1/2011,251.732727,47.992859,205.550003,7.11
7/5/2011,260.952759,49,208.759995,7.14
7/6/2011,265.026245,49.849998,212.119995,7
7/7/2011,268.752014,50.667141,215.089996,7.15
7/8/2011,264.753052,50.477142,214.300003,6.95
7/11/2011,262.383453,50.905716,216.740005,6.76
7/12/2011,262.373505,50.504284,214.639999,6.43
7/13/2011,266.764954,51.189999,214.699997,6.48
7/14/2011,267.818115,51.572857,213.580002,6.44
7/15/2011,296.819489,51.595715,213.080002,6.43
7/18/2011,294.330658,52.204285,212.529999,6.18
7/19/2011,296.14386,54,213.770004,6.48
7/20/2011,299.144348,56.58857,220.050003,6.6
7/21/2011,295.095673,55.278572,216.740005,6.5
7/22/2011,300.738983,55.474285,213.860001,7.75
7/25/2011,304.698242,55.764286,215.490005,7.63
7/26/2011,307.028076,57.142857,214.990005,7.66
7/27/2011,306.595886,57.227142,224.389999,7.51
7/28/2011,300.639618,55.945713,223.270004,7.42
7/29/2011,300.16272,55.377144,221.289993,7.34
8/1/2011,303.635132,56.825714,225,7.22
8/2/2011,301.042023,56.807144,220.320007,7.11
8/3/2011,295.214905,55.854286,212.970001,7.16
8/4/2011,295.329163,55.630001,206.729996,6.5
8/5/2011,289.387817,54.348572,204.669998,6.56
8/8/2011,279.671021,51.669998,196.399994,5.94
8/9/2011,278.687408,51.614285,196.699997,6.18
8/10/2011,278.87619,53.021427,200.759995,5.85
8/11/2011,275.120605,52.931427,197.009995,6.17
8/12/2011,282.909943,54.009998,200.279999,6.21
8/15/2011,274.92688,54.232857,202.059998,6.43
8/16/2011,274.430084,54.502857,201.139999,6.34
8/17/2011,268.270172,54.615715,198.529999,6.14
8/18/2011,260.043671,52.977142,191.210007,5.79
8/19/2011,248.056625,51.738571,180.289993,5.98
8/22/2011,250.371567,52.072857,182.830002,6.05
8/23/2011,250.123184,51.471428,178.919998,6.5
8/24/2011,257.98703,53.352856,193.889999,6.34
8/25/2011,263.476349,52.154285,194.410004,6.37
8/26/2011,258.314911,53.024284,191.240005,6.49
8/29/2011,265.552826,55.454285,202.820007,6.83
8/30/2011,267.35611,55.464287,205.779999,6.84
8/31/2011,270.609955,55.795715,212.270004,6.83
9/1/2011,268.627838,55.117142,215.279999,6.68
9/2/2011,260.540436,53.534286,208.940002,6.32
9/6/2011,253.749603,52.48143,204.770004,6.27
9/7/2011,263.511108,55.080002,218.800003,6.76
9/8/2011,265.175293,54.628571,218.300003,6.81
9/9/2011,263.983032,54.847141,215.050003,6.52
9/12/2011,257.306458,53.285713,208.75,6.71
9/13/2011,264.281097,54.591427,217.789993,6.96
9/14/2011,264.574188,55.28857,220.220001,7.21
9/15/2011,266.019806,55.918571,223.990005,7.34
9/16/2011,270.63974,56.505714,227.570007,7.2
9/19/2011,268.429138,56.714287,237.110001,6.92
9/20/2011,272.924896,59.32143,240.800003,6.74
9/21/2011,272.075409,59.94857,234.509995,6.48
9/22/2011,261.424683,57.290001,224.720001,6.12
9/23/2011,256.610992,57.182858,220.509995,6.17
9/26/2011,261.921448,57.122856,227.479996,6.4
9/27/2011,267.361084,58.389999,234.220001,6.49
9/28/2011,269.000397,57.169998,226.350006,6.15
9/29/2011,266.288055,57.417141,234.169998,5.31
9/30/2011,258.424194,55.302856,218.190002,5.08
10/3/2011,253.277679,54.33857,217.009995,4.53
10/4/2011,243.431717,53.509998,209.619995,4.72
10/5/2011,246.571289,52.55143,212.529999,4.83
10/6/2011,252.11026,53.332859,220.279999,4.85
10/7/2011,256.745117,53.682858,222.479996,4.73
10/10/2011,260.893127,54.155716,226.229996,4.84
10/11/2011,265.006378,56.081429,230.600006,4.86
10/12/2011,272.293976,58.191429,236.639999,4.93
10/13/2011,273.237854,57.854286,237,4.97
10/14/2011,297.798096,59.547142,240.869995,4.92
10/17/2011,289.973999,60.248573,244.289993,4.67
10/18/2011,288.220398,60.251427,242.309998,4.83
10/19/2011,291.772308,57.335712,240.669998,4.73
10/20/2011,289.069885,57.142857,232.130005,4.54
10/21/2011,292.850281,56.871429,236.910004,4.72
10/24/2011,291.464294,56.597141,236.020004,5.06
10/25/2011,294.633698,57.861427,238.589996,4.91
10/26/2011,292.870148,57.394287,203.690002,5.1
10/27/2011,297.276489,58.222858,204.259995,5.54
10/28/2011,295.339111,57.57143,206.529999,5.94
10/31/2011,295.622253,57.488571,215.789993,5.83
11/1/2011,288.17569,56.772858,208.110001,5.3
11/2/2011,290.560181,57.155716,215.550003,5.46
11/3/2011,291.603394,57.009998,216.300003,5.73
11/4/2011,294.832397,57.432858,217.649994,5.67
11/7/2011,294.742981,57.130001,216.839996,5.68
11/8/2011,302.532318,57.458572,219.199997,5.75
11/9/2011,300.177643,56.709999,214.949997,5.38
11/10/2011,301.007233,56.718571,213.5,5.66
11/11/2011,298.707184,55.23,212.520004,5.95
11/14/2011,302.035553,54.78857,215.649994,5.79
11/15/2011,304.420044,54.400002,218,5.76
11/16/2011,304.062378,55.607143,216.270004,5.68
11/17/2011,303.053925,54.854286,212.509995,5.44
11/18/2011,299.054932,54.131428,205.330002,5.47
11/21/2011,291.980957,52.914288,193.289993,5.42
11/22/2011,288.126007,53.002857,186.949997,5.3
11/23/2011,285.81604,53.501427,193.059998,5.05
11/25/2011,280.76886,52.631428,190.410004,4.99
11/28/2011,287.813049,53.192856,191.649994,5.3
11/29/2011,292.040558,53.691429,194.779999,5.32
11/30/2011,297.04303,54.470001,194.759995,5.69
12/1/2011,298.061401,54.648571,191.850006,5.7
12/2/2011,306.531311,55.689999,197.070007,5.65
12/5/2011,311.792084,56.212856,198.860001,5.76
12/6/2011,309.482117,56.072857,195.979996,5.66
12/7/2011,308.83136,55.704285,191.029999,5.72
12/8/2011,308.513428,55.921429,193.570007,5.47
12/9/2011,307.003235,56.121429,191.210007,5.54
12/12/2011,308.930695,55.954285,190.029999,5.3
12/13/2011,312.34848,56.142857,188.559998,5.18
12/14/2011,308.915802,55.242859,179,5.07
12/15/2011,309.248627,54.761429,182.050003,5.04
12/16/2011,310.142822,54.337143,182.419998,5.13
12/19/2011,311.975891,54.638573,182,4.86
12/20/2011,311.970917,55.394287,182.690002,5.19
12/21/2011,312.969421,56.669998,181.919998,5.08
12/22/2011,311.946106,56.714287,175.089996,5.45
12/23/2011,313.958008,57.098572,179.220001,5.41
12/27/2011,313.982849,57.585712,177.729996,5.38
12/28/2011,319.298279,58.127144,176.389999,5.28
12/29/2011,318.672333,57.628571,169.619995,5.34
12/30/2011,318.935638,57.644287,173.360001,5.4
1/3/2012,324.360352,58.485714,175.889999,5.48
1/4/2012,330.366272,58.57143,179.210007,5.46
1/5/2012,328.925659,59.278572,175.940002,5.46
1/6/2012,327.445282,59.967144,178.070007,5.43
1/9/2012,321.161163,60.785713,182.759995,5.59
1/10/2012,312.840271,60.844284,181.100006,5.71
1/11/2012,309.735474,60.382858,179.639999,5.81
1/12/2012,313.570526,60.325714,179.419998,5.82
1/13/2012,311.106537,59.957142,175.809998,5.66
1/17/2012,313.948059,60.599998,180.149994,5.73
1/18/2012,311.290344,60.994286,181.940002,5.97
1/19/2012,318.42395,61.450001,190.880005,6.22
